gwen stefani,2012-10-26,5,2.6028111E-4
hunter hayes,2012-10-26,77,0.004008329
indigo girls,2012-10-26,4,2.0822488E-4
james taylor,2012-10-26,8,4.1644977E-4
janis joplin,2012-10-26,1,5.205622E-5
jason aldean,2012-10-26,180,0.009370119
jason derulo,2012-10-26,1,5.205622E-5
jeff buckley,2012-10-26,2,1.0411244E-4
jeffree star,2012-10-26,1,5.205622E-5
jimi hendrix,2012-10-26,6,3.1233733E-4
joy division,2012-10-26,1,5.205622E-5
judas priest,2012-10-26,1,5.205622E-5
justin moore,2012-10-26,23,0.001197293
keyshia cole,2012-10-26,38,0.0019781364
king crimson,2012-10-26,1,5.205622E-5
led zeppelin,2012-10-26,16,8.3289953E-4
modest mouse,2012-10-26,6,3.1233733E-4
muddy waters,2012-10-26,2,1.0411244E-4
oingo boingo,2012-10-26,3,1.5616867E-4
phil collins,2012-10-26,2,1.0411244E-4
prince royce,2012-10-26,30,0.0015616866
public enemy,2012-10-26,5,2.6028111E-4
randy houser,2012-10-26,1,5.205622E-5
romeo santos,2012-10-26,10,5.2056223E-4
shania twain,2012-10-26,4,2.0822488E-4
sick puppies,2012-10-26,1,5.205622E-5
taylor swift,2012-10-26,915,0.047631443
teenage days,2012-10-26,1,5.205622E-5
the cataracs,2012-10-26,3,1.5616867E-4
the darkness,2012-10-26,40,0.002082249
the dreaming,2012-10-26,6,3.1233733E-4
thomas rhett,2012-10-26,8,4.1644977E-4
tony bennett,2012-10-26,8,4.1644977E-4
trace adkins,2012-10-26,5,2.6028111E-4
white zombie,2012-10-26,1,5.205622E-5
benny benassi,2012-10-26,10,5.2056223E-4
bingo players,2012-10-26,2,1.0411244E-4
black sabbath,2012-10-26,1,5.205622E-5
blake shelton,2012-10-26,10,5.2056223E-4
calvin harris,2012-10-26,11,5.7261845E-4
darius rucker,2012-10-26,18,9.3701197E-4
django django,2012-10-26,1,5.205622E-5
drowning pool,2012-10-26,1,5.205622E-5
easton corbin,2012-10-26,13,6.767309E-4
elliott smith,2012-10-26,1,5.205622E-5
fleetwood mac,2012-10-26,7,3.6439355E-4
flux pavilion,2012-10-26,1,5.205622E-5
george strait,2012-10-26,27,0.0014055179
grateful dead,2012-10-26,2,1.0411244E-4
junior senior,2012-10-26,1,5.205622E-5
justin bieber,2012-10-26,356,0.018532015
kelly rowland,2012-10-26,22,0.0011452369
kenny chesney,2012-10-26,25,0.0013014055
kylie minogue,2012-10-26,2,1.0411244E-4
little dragon,2012-10-26,1,5.205622E-5
melanie fiona,2012-10-26,4,2.0822488E-4
missy elliott,2012-10-26,4,2.0822488E-4
nelly furtado,2012-10-26,1,5.205622E-5
one direction,2012-10-26,179,0.009318064
peter gabriel,2012-10-26,3,1.5616867E-4
powerman 5000,2012-10-26,1,5.205622E-5
pretty lights,2012-10-26,15,7.808433E-4
rascal flatts,2012-10-26,45,0.0023425298
reba mcentire,2012-10-26,3,1.5616867E-4
savage garden,2012-10-26,2,1.0411244E-4
sneaker pimps,2012-10-26,1,5.205622E-5
the cardigans,2012-10-26,3,1.5616867E-4
the lumineers,2012-10-26,18,9.3701197E-4
the offspring,2012-10-26,6,3.1233733E-4
tracy chapman,2012-10-26,3,1.5616867E-4
trust company,2012-10-26,2,1.0411244E-4
white stripes,2012-10-26,3,1.5616867E-4
willie nelson,2012-10-26,5,2.6028111E-4
adventure club,2012-10-26,11,5.7261845E-4
alexandra stan,2012-10-26,2,1.0411244E-4
britney spears,2012-10-26,35,0.0018219678
counting crows,2012-10-26,19,9.890682E-4
ellie goulding,2012-10-26,30,0.0015616866
french montana,2012-10-26,33,0.0017178553
gnarls barkley,2012-10-26,2,1.0411244E-4
good charlotte,2012-10-26,1,5.205622E-5
jennifer lopez,2012-10-26,3,1.5616867E-4
jose feliciano,2012-10-26,1,5.205622E-5
kelly clarkson,2012-10-26,10,5.2056223E-4
lady sovereign,2012-10-26,2,1.0411244E-4
lightning bolt,2012-10-26,4,2.0822488E-4
lynyrd skynyrd,2012-10-26,5,2.6028111E-4
marilyn manson,2012-10-26,13,6.767309E-4
martin solveig,2012-10-26,6,3.1233733E-4
nashville cast,2012-10-26,1,5.205622E-5
paul mccartney,2012-10-26,4,2.0822488E-4
postal service,2012-10-26,10,5.2056223E-4
rolling stones,2012-10-26,20,0.0010411245
sufjan stevens,2012-10-26,4,2.0822488E-4
the pretenders,2012-10-26,1,5.205622E-5
the skatalites,2012-10-26,1,5.205622E-5
trey anastasio,2012-10-26,2,1.0411244E-4
blue foundation,2012-10-26,2,1.0411244E-4
bridget mendler,2012-10-26,2,1.0411244E-4
christina perri,2012-10-26,4,2.0822488E-4
crystal castles,2012-10-26,9,4.6850598E-4
david archuleta,2012-10-26,1,5.205622E-5
m83,2012-10-26,15,7.808433E-4
franz ferdinand,2012-10-26,1,5.205622E-5
imagine dragons,2012-10-26,25,0.0013014055
lady antebellum,2012-10-26,4,2.0822488E-4
lcd soundsystem,2012-10-26,3,1.5616867E-4
matchbox twenty,2012-10-26,6,3.1233733E-4
michael jackson,2012-10-26,85,0.0044247787
miranda lambert,2012-10-26,21,0.0010931806
porter robinson,2012-10-26,1,5.205622E-5
tangerine dream,2012-10-26,1,5.205622E-5
thompson square,2012-10-26,1,5.205622E-5
barenaked ladies,2012-10-26,1,5.205622E-5
brantley gilbert,2012-10-26,37,0.0019260802
butthole surfers,2012-10-26,2,1.0411244E-4
carrie underwood,2012-10-26,57,0.0029672047
eighteen visions,2012-10-26,1,5.205622E-5
enrique iglesias,2012-10-26,8,4.1644977E-4
hollywood undead,2012-10-26,4,2.0822488E-4
leighton meester,2012-10-26,2,1.0411244E-4
alanis morissette,2012-10-26,6,3.1233733E-4
avenged sevenfold,2012-10-26,8,4.1644977E-4
breaking benjamin,2012-10-26,9,4.6850598E-4
bruce springsteen,2012-10-26,8,4.1644977E-4
justin timberlake,2012-10-26,40,0.002082249
silversun pickups,2012-10-26,4,2.0822488E-4
smashing pumpkins,2012-10-26,9,4.6850598E-4
christina aguilera,2012-10-26,23,0.001197293
christina aguilera,2012-10-27,9,7.2639226E-4
m83,2012-10-27,7,5.6497176E-4
rem,2012-10-27,7,5.6497176E-4
akon,2012-10-27,19,0.0015334948
beck,2012-10-27,25,0.0020177562
bush,2012-10-27,226,0.018240517
cake,2012-10-27,730,0.058918484
dido,2012-10-27,5,4.0355124E-4
enya,2012-10-27,2,1.614205E-4
fuel,2012-10-27,125,0.010088781
hugo,2012-10-27,18,0.0014527845
korn,2012-10-27,16,0.001291364
lena,2012-10-27,39,0.0031476999
mgmt,2012-10-27,15,0.0012106538
moby,2012-10-27,9,7.2639226E-4
mr c,2012-10-27,2,1.614205E-4
muse,2012-10-27,30,0.0024213076
nero,2012-10-27,15,0.0012106538
orgy,2012-10-27,23,0.0018563358
soil,2012-10-27,14,0.0011299435
styx,2012-10-27,4,3.22841E-4
tool,2012-10-27,87,0.007021792
ween,2012-10-27,42,0.0033898305
zedd,2012-10-27,19,0.0015334948
ac dc,2012-10-27,3,2.4213074E-4
adele,2012-10-27,67,0.0054075867
ciara,2012-10-27,95,0.007667474
creed,2012-10-27,55,0.004439064
eve 6,2012-10-27,1,8.071025E-5
gotye,2012-10-27,5,4.0355124E-4
jay z,2012-10-27,64,0.005165456
lmfao,2012-10-27,3224,0.26020986
oasis,2012-10-27,66,0.0053268764
ok go,2012-10-27,6,4.842615E-4
queen,2012-10-27,566,0.045682
rusko,2012-10-27,12,9.68523E-4
sting,2012-10-27,29,0.0023405973
train,2012-10-27,622,0.050201777
usher,2012-10-27,114,0.009200969
atreyu,2012-10-27,1,8.071025E-5
avicii,2012-10-27,11,8.8781276E-4
berlin,2012-10-27,27,0.0021791768
chainz,2012-10-27,257,0.020742534
cherub,2012-10-27,2,1.614205E-4
chopin,2012-10-27,1,8.071025E-5
clutch,2012-10-27,197,0.015899919
darude,2012-10-27,1,8.071025E-5
dillon,2012-10-27,41,0.0033091202
eminem,2012-10-27,99,0.007990315
garvey,2012-10-27,2,1.614205E-4
grimes,2012-10-27,23,0.0018563358
hinder,2012-10-27,4,3.22841E-4
monsta,2012-10-27,8,6.45682E-4
rancid,2012-10-27,2,1.614205E-4
sbtrkt,2012-10-27,3,2.4213074E-4
staind,2012-10-27,6,4.842615E-4
stroke,2012-10-27,55,0.004439064
sum 41,2012-10-27,6,4.842615E-4
willow,2012-10-27,61,0.004923325
zz top,2012-10-27,9,7.2639226E-4
50 cent,2012-10-27,19,0.0015334948
beyonce,2012-10-27,114,0.009200969
borgore,2012-10-27,11,8.8781276E-4
cascada,2012-10-27,1,8.071025E-5
chromeo,2012-10-27,2,1.614205E-4
estelle,2012-10-27,4,3.22841E-4
flyleaf,2012-10-27,7,5.6497176E-4
garbage,2012-10-27,153,0.012348669
genesis,2012-10-27,16,0.001291364
incubus,2012-10-27,8,6.45682E-4
juicy j,2012-10-27,73,0.0058918484
la roux,2012-10-27,1,8.071025E-5
madonna,2012-10-27,53,0.0042776433
nirvana,2012-10-27,30,0.0024213076
pantera,2012-10-27,5,4.0355124E-4
pitbull,2012-10-27,47,0.0037933819
placebo,2012-10-27,3,2.4213074E-4
ratatat,2012-10-27,1,8.071025E-5
rihanna,2012-10-27,151,0.012187248
santana,2012-10-27,26,0.0020984665
seether,2012-10-27,4,3.22841E-4
shakira,2012-10-27,10,8.071025E-4
sublime,2012-10-27,18,0.0014527845
tantric,2012-10-27,1,8.071025E-5
the who,2012-10-27,6,4.842615E-4
volbeat,2012-10-27,1,8.071025E-5
afrojack,2012-10-27,6,4.842615E-4
bon iver,2012-10-27,9,7.2639226E-4
bon jovi,2012-10-27,6,4.842615E-4
chevelle,2012-10-27,9,7.2639226E-4
coldplay,2012-10-27,39,0.0031476999
daughtry,2012-10-27,3,2.4213074E-4
deadmau5,2012-10-27,26,0.0020984665
deftones,2012-10-27,18,0.0014527845
don omar,2012-10-27,4,3.22841E-4
godsmack,2012-10-27,1,8.071025E-5
gorillaz,2012-10-27,2,1.614205E-4
jessie j,2012-10-27,2,1.614205E-4
kid rock,2012-10-27,14,0.0011299435
krewella,2012-10-27,12,9.68523E-4
maroon 5,2012-10-27,66,0.0053268764
mutemath,2012-10-27,2,1.614205E-4
new boyz,2012-10-27,2,1.614205E-4
no doubt,2012-10-27,171,0.013801453
owl city,2012-10-27,13,0.0010492333
pit bull,2012-10-27,12,9.68523E-4
rita ora,2012-10-27,10,8.071025E-4
skrillex,2012-10-27,71,0.005730428
slipknot,2012-10-27,6,4.842615E-4
the cure,2012-10-27,81,0.00653753
the fray,2012-10-27,8,6.45682E-4
the used,2012-10-27,4,3.22841E-4
tomahawk,2012-10-27,11,8.8781276E-4
aerosmith,2012-10-27,12,9.68523E-4
amo ellas,2012-10-27,1,8.071025E-5
ben folds,2012-10-27,1,8.071025E-5
blink 182,2012-10-27,15,0.0012106538
bob dylan,2012-10-27,32,0.002582728
daft punk,2012-10-27,5,4.0355124E-4
dan black,2012-10-27,1,8.071025E-5
devotchka,2012-10-27,3,2.4213074E-4
disturbed,2012-10-27,17,0.0013720742
everclear,2012-10-27,9,7.2639226E-4
foreigner,2012-10-27,4,3.22841E-4
glee cast,2012-10-27,1,8.071025E-5
green day,2012-10-27,8,6.45682E-4
halestorm,2012-10-27,3,2.4213074E-4
icona pop,2012-10-27,1,8.071025E-5
jon pardi,2012-10-27,1,8.071025E-5
kip moore,2012-10-27,12,9.68523E-4
lady gaga,2012-10-27,62,0.0050040353
lee brice,2012-10-27,10,8.071025E-4
lifehouse,2012-10-27,4,3.22841E-4
lil wayne,2012-10-27,258,0.020823244
metallica,2012-10-27,25,0.0020177562
oakenfold,2012-10-27,1,8.071025E-5
pearl jam,2012-10-27,12,9.68523E-4
priestess,2012-10-27,2,1.614205E-4
radiohead,2012-10-27,9,7.2639226E-4
sevendust,2012-10-27,3,2.4213074E-4
shinedown,2012-10-27,1,8.071025E-5
sugar ray,2012-10-27,2,1.614205E-4
the clash,2012-10-27,2,1.614205E-4
the hives,2012-10-27,1,8.071025E-5
timbaland,2012-10-27,1,8.071025E-5
van halen,2012-10-27,4,3.22841E-4
alex clare,2012-10-27,6,4.842615E-4
asher roth,2012-10-27,4,3.22841E-4
audioslave,2012-10-27,1,8.071025E-5
awolnation,2012-10-27,19,0.0015334948
bad brains,2012-10-27,1,8.071025E-5
beach boys,2012-10-27,5,4.0355124E-4
billy joel,2012-10-27,4,3.22841E-4
bob marley,2012-10-27,36,0.002905569
bruno mars,2012-10-27,34,0.0027441485
buckcherry,2012-10-27,1,8.071025E-5
cher lloyd,2012-10-27,11,8.8781276E-4
crazy town,2012-10-27,5,4.0355124E-4
disclosure,2012-10-27,3,2.4213074E-4
eric prydz,2012-10-27,1,8.071025E-5
gary allan,2012-10-27,3,2.4213074E-4
ghost town,2012-10-27,14,0.0011299435
goldfinger,2012-10-27,2,1.614205E-4
hoobastank,2012-10-27,1,8.071025E-5
jack white,2012-10-27,12,9.68523E-4
jason mraz,2012-10-27,11,8.8781276E-4
jawbreaker,2012-10-27,1,8.071025E-5
katy perry,2012-10-27,79,0.0063761096
luke bryan,2012-10-27,129,0.010411622
neil young,2012-10-27,20,0.001614205
neon trees,2012-10-27,8,6.45682E-4
nickelback,2012-10-27,14,0.0011299435
otto knows,2012-10-27,3,2.4213074E-4
pink floyd,2012-10-27,14,0.0011299435
rob thomas,2012-10-27,3,2.4213074E-4
rob zombie,2012-10-27,9,7.2639226E-4
rudimental,2012-10-27,1,8.071025E-5
steely dan,2012-10-27,3,2.4213074E-4
stone sour,2012-10-27,1,8.071025E-5
the remote,2012-10-27,31,0.0025020177
the script,2012-10-27,29,0.0023405973
the smiths,2012-10-27,6,4.842615E-4
the wanted,2012-10-27,4,3.22841E-4
the weeknd,2012-10-27,143,0.011541566
tim mcgraw,2012-10-27,10,8.071025E-4
toby keith,2012-10-27,17,0.0013720742
white town,2012-10-27,1,8.071025E-5
alicia keys,2012-10-27,35,0.0028248588
blind melon,2012-10-27,1,8.071025E-5
casey james,2012-10-27,4,3.22841E-4
chris brown,2012-10-27,203,0.01638418
chris cagle,2012-10-27,1,8.071025E-5
david bowie,2012-10-27,4,3.22841E-4
def leppard,2012-10-27,3,2.4213074E-4
duran duran,2012-10-27,2,1.614205E-4
eric church,2012-10-27,44,0.003551251
evanescence,2012-10-27,2,1.614205E-4
frank zappa,2012-10-27,1,8.071025E-5
howlin wolf,2012-10-27,1,8.071025E-5
iron maiden,2012-10-27,2,1.614205E-4
james brown,2012-10-27,11,8.8781276E-4
jethro tull,2012-10-27,1,8.071025E-5
knife party,2012-10-27,38,0.0030669896
kt tunstall,2012-10-27,1,8.071025E-5
leann rimes,2012-10-27,2,1.614205E-4
linkin park,2012-10-27,11,8.8781276E-4
major lazer,2012-10-27,19,0.0015334948
mike posner,2012-10-27,7,5.6497176E-4
miles davis,2012-10-27,10,8.071025E-4
moody blues,2012-10-27,1,8.071025E-5
motley crue,2012-10-27,1,8.071025E-5
nicki minaj,2012-10-27,112,0.009039548
onerepublic,2012-10-27,7,5.6497176E-4
purity ring,2012-10-27,2,1.614205E-4
sex pistols,2012-10-27,3,2.4213074E-4
sheryl crow,2012-10-27,4,3.22841E-4
snow patrol,2012-10-27,5,4.0355124E-4
sonic youth,2012-10-27,3,2.4213074E-4
soundgarden,2012-10-27,1,8.071025E-5
spice girls,2012-10-27,21,0.0016949152
tenacious d,2012-10-27,3,2.4213074E-4
the beatles,2012-10-27,45,0.0036319613
the bravery,2012-10-27,1,8.071025E-5
the killers,2012-10-27,15,0.0012106538
the misfits,2012-10-27,3,2.4213074E-4
adam lambert,2012-10-27,6,4.842615E-4
alice cooper,2012-10-27,8,6.45682E-4
beastie boys,2012-10-27,3,2.4213074E-4
carlos vives,2012-10-27,1,8.071025E-5
citizen cope,2012-10-27,2,1.614205E-4
daddy yankee,2012-10-27,3,2.4213074E-4
david guetta,2012-10-27,5,4.0355124E-4
depeche mode,2012-10-27,1,8.071025E-5
dire straits,2012-10-27,1,8.071025E-5
dustin lynch,2012-10-27,8,6.45682E-4
eric clapton,2012-10-27,2,1.614205E-4
flaming lips,2012-10-27,15,0.0012106538
foo fighters,2012-10-27,3,2.4213074E-4
generation x,2012-10-27,1,8.071025E-5
gin blossoms,2012-10-27,3,2.4213074E-4
gwen stefani,2012-10-27,2,1.614205E-4
hunter hayes,2012-10-27,26,0.0020984665
indigo girls,2012-10-27,1,8.071025E-5
james taylor,2012-10-27,8,6.45682E-4
janis joplin,2012-10-27,1,8.071025E-5
jason aldean,2012-10-27,112,0.009039548
jason derulo,2012-10-27,1,8.071025E-5
jeffree star,2012-10-27,3,2.4213074E-4
jimi hendrix,2012-10-27,8,6.45682E-4
joy division,2012-10-27,2,1.614205E-4
justin moore,2012-10-27,10,8.071025E-4
keyshia cole,2012-10-27,32,0.002582728
led zeppelin,2012-10-27,10,8.071025E-4
miracle drug,2012-10-27,1,8.071025E-5
modest mouse,2012-10-27,3,2.4213074E-4
muddy waters,2012-10-27,2,1.614205E-4
oingo boingo,2012-10-27,2,1.614205E-4
phil collins,2012-10-27,2,1.614205E-4
prince royce,2012-10-27,10,8.071025E-4
public enemy,2012-10-27,4,3.22841E-4
romeo santos,2012-10-27,1,8.071025E-5
shania twain,2012-10-27,4,3.22841E-4
taylor swift,2012-10-27,598,0.04826473
the darkness,2012-10-27,31,0.0025020177
thomas rhett,2012-10-27,3,2.4213074E-4
tony bennett,2012-10-27,3,2.4213074E-4
trace adkins,2012-10-27,2,1.614205E-4
white zombie,2012-10-27,1,8.071025E-5
benny benassi,2012-10-27,6,4.842615E-4
bingo players,2012-10-27,2,1.614205E-4
black sabbath,2012-10-27,5,4.0355124E-4
blake shelton,2012-10-27,18,0.0014527845
calvin harris,2012-10-27,17,0.0013720742
darius rucker,2012-10-27,17,0.0013720742
drowning pool,2012-10-27,3,2.4213074E-4
easton corbin,2012-10-27,5,4.0355124E-4
fleetwood mac,2012-10-27,8,6.45682E-4
flux pavilion,2012-10-27,3,2.4213074E-4
george strait,2012-10-27,9,7.2639226E-4
grateful dead,2012-10-27,5,4.0355124E-4
junior senior,2012-10-27,3,2.4213074E-4
justin bieber,2012-10-27,248,0.020016141
kelly rowland,2012-10-27,22,0.0017756255
kenny chesney,2012-10-27,9,7.2639226E-4
kristen kelly,2012-10-27,2,1.614205E-4
kylie minogue,2012-10-27,1,8.071025E-5
little dragon,2012-10-27,3,2.4213074E-4
melanie fiona,2012-10-27,3,2.4213074E-4
missy elliott,2012-10-27,1,8.071025E-5
nelly furtado,2012-10-27,1,8.071025E-5
one direction,2012-10-27,128,0.010330912
peter gabriel,2012-10-27,1,8.071025E-5
pistol annies,2012-10-27,3,2.4213074E-4
pretty lights,2012-10-27,19,0.0015334948
rascal flatts,2012-10-27,43,0.0034705407
reba mcentire,2012-10-27,2,1.614205E-4
the lumineers,2012-10-27,5,4.0355124E-4
the offspring,2012-10-27,3,2.4213074E-4
tracy chapman,2012-10-27,2,1.614205E-4
trust company,2012-10-27,1,8.071025E-5
white stripes,2012-10-27,4,3.22841E-4
willie nelson,2012-10-27,5,4.0355124E-4
adventure club,2012-10-27,2,1.614205E-4
alejandro sanz,2012-10-27,2,1.614205E-4
britney spears,2012-10-27,25,0.0020177562
cobra starship,2012-10-27,1,8.071025E-5
counting crows,2012-10-27,4,3.22841E-4
ellie goulding,2012-10-27,13,0.0010492333
flogging molly,2012-10-27,1,8.071025E-5
french montana,2012-10-27,20,0.001614205
gnarls barkley,2012-10-27,2,1.614205E-4
good charlotte,2012-10-27,1,8.071025E-5
jennifer lopez,2012-10-27,5,4.0355124E-4
kelly clarkson,2012-10-27,10,8.071025E-4
lightning bolt,2012-10-27,2,1.614205E-4
lynyrd skynyrd,2012-10-27,6,4.842615E-4
madilyn bailey,2012-10-27,1,8.071025E-5
marilyn manson,2012-10-27,9,7.2639226E-4
martin solveig,2012-10-27,2,1.614205E-4
paul mccartney,2012-10-27,2,1.614205E-4
rolling stones,2012-10-27,11,8.8781276E-4
sufjan stevens,2012-10-27,1,8.071025E-5
trey anastasio,2012-10-27,13,0.0010492333
violent femmes,2012-10-27,2,1.614205E-4
bloodhound gang,2012-10-27,2,1.614205E-4
crystal castles,2012-10-27,5,4.0355124E-4
imagine dragons,2012-10-27,26,0.0020984665
lady antebellum,2012-10-27,4,3.22841E-4
lcd soundsystem,2012-10-27,1,8.071025E-5
michael jackson,2012-10-27,57,0.0046004844
miranda lambert,2012-10-27,9,7.2639226E-4
porter robinson,2012-10-27,1,8.071025E-5
tangerine dream,2012-10-27,1,8.071025E-5
thompson square,2012-10-27,3,2.4213074E-4
brantley gilbert,2012-10-27,25,0.0020177562
butthole surfers,2012-10-27,1,8.071025E-5
carrie underwood,2012-10-27,32,0.002582728
enrique iglesias,2012-10-27,5,4.0355124E-4
hollywood undead,2012-10-27,4,3.22841E-4
marcy playground,2012-10-27,1,8.071025E-5
alanis morissette,2012-10-27,8,6.45682E-4
avenged sevenfold,2012-10-27,3,2.4213074E-4
breaking benjamin,2012-10-27,3,2.4213074E-4
bruce springsteen,2012-10-27,25,0.0020177562
justin timberlake,2012-10-27,19,0.0015334948
silversun pickups,2012-10-27,2,1.614205E-4
smashing pumpkins,2012-10-27,7,5.6497176E-4
m83,2012-10-28,13,6.4837903E-4
rem,2012-10-28,23,0.0011471321
akon,2012-10-28,30,0.0014962594
beck,2012-10-28,32,0.0015960099
bush,2012-10-28,391,0.019501247
cake,2012-10-28,1157,0.057705734
dido,2012-10-28,11,5.4862845E-4
enya,2012-10-28,3,1.4962594E-4
fuel,2012-10-28,159,0.0079301745
hugo,2012-10-28,30,0.0014962594
korn,2012-10-28,38,0.0018952618
lena,2012-10-28,28,0.0013965088
mgmt,2012-10-28,25,0.0012468828
moby,2012-10-28,12,5.9850374E-4
mr c,2012-10-28,8,3.9900249E-4
muse,2012-10-28,41,0.0020448877
nero,2012-10-28,36,0.0017955112
orgy,2012-10-28,34,0.0016957606
soil,2012-10-28,14,6.982544E-4
styx,2012-10-28,4,1.9950124E-4
tool,2012-10-28,147,0.0073316707
ween,2012-10-28,72,0.0035910225
zedd,2012-10-28,28,0.0013965088
ac dc,2012-10-28,10,4.987531E-4
adele,2012-10-28,96,0.00478803
ciara,2012-10-28,147,0.0073316707
creed,2012-10-28,114,0.0056857853
eve 6,2012-10-28,1,4.987531E-5
gotye,2012-10-28,10,4.987531E-4
jay z,2012-10-28,113,0.00563591
lmfao,2012-10-28,6069,0.30269328
oasis,2012-10-28,127,0.0063341646
ok go,2012-10-28,16,7.9800497E-4
queen,2012-10-28,804,0.04009975
rusko,2012-10-28,11,5.4862845E-4
sting,2012-10-28,52,0.0025935161
train,2012-10-28,935,0.046633415
usher,2012-10-28,162,0.008079801
atreyu,2012-10-28,4,1.9950124E-4
avicii,2012-10-28,16,7.9800497E-4
berlin,2012-10-28,44,0.0021945138
chainz,2012-10-28,355,0.017705735
chopin,2012-10-28,12,5.9850374E-4
clutch,2012-10-28,488,0.024339153
darude,2012-10-28,2,9.975062E-5
dillon,2012-10-28,54,0.0026932668
eminem,2012-10-28,182,0.009077307
garvey,2012-10-28,5,2.4937655E-4
grimes,2012-10-28,33,0.0016458853
hinder,2012-10-28,8,3.9900249E-4
madeon,2012-10-28,1,4.987531E-5
monsta,2012-10-28,6,2.9925187E-4
rancid,2012-10-28,6,2.9925187E-4
staind,2012-10-28,3,1.4962594E-4
stroke,2012-10-28,74,0.0036907732
sum 41,2012-10-28,6,2.9925187E-4
willow,2012-10-28,116,0.005785536
zz top,2012-10-28,12,5.9850374E-4
50 cent,2012-10-28,52,0.0025935161
beyonce,2012-10-28,198,0.0098753115
borgore,2012-10-28,32,0.0015960099
cascada,2012-10-28,3,1.4962594E-4
chromeo,2012-10-28,9,4.488778E-4
estelle,2012-10-28,5,2.4937655E-4
flyleaf,2012-10-28,4,1.9950124E-4
garbage,2012-10-28,407,0.020299252
genesis,2012-10-28,46,0.0022942643
incubus,2012-10-28,12,5.9850374E-4
juicy j,2012-10-28,110,0.0054862844
madonna,2012-10-28,157,0.007830424
nirvana,2012-10-28,33,0.0016458853
pantera,2012-10-28,11,5.4862845E-4
pitbull,2012-10-28,87,0.004339152
placebo,2012-10-28,4,1.9950124E-4
ratatat,2012-10-28,1,4.987531E-5
rihanna,2012-10-28,262,0.013067332
santana,2012-10-28,85,0.0042394013
seether,2012-10-28,6,2.9925187E-4
shakira,2012-10-28,22,0.0010972569
sublime,2012-10-28,34,0.0016957606
the who,2012-10-28,25,0.0012468828
volbeat,2012-10-28,2,9.975062E-5
afrojack,2012-10-28,20,9.975062E-4
aqualung,2012-10-28,1,4.987531E-5
bon iver,2012-10-28,16,7.9800497E-4
bon jovi,2012-10-28,14,6.982544E-4
chevelle,2012-10-28,3,1.4962594E-4
coldplay,2012-10-28,71,0.003541147
daughtry,2012-10-28,9,4.488778E-4
deadmau5,2012-10-28,76,0.0037905236
deftones,2012-10-28,13,6.4837903E-4
don omar,2012-10-28,5,2.4937655E-4
everlast,2012-10-28,2,9.975062E-5
godsmack,2012-10-28,1,4.987531E-5
gorillaz,2012-10-28,9,4.488778E-4
jessie j,2012-10-28,3,1.4962594E-4
kid rock,2012-10-28,15,7.481297E-4
krewella,2012-10-28,6,2.9925187E-4
lou bega,2012-10-28,1,4.987531E-5
maroon 5,2012-10-28,67,0.003341646
mutemath,2012-10-28,2,9.975062E-5
new boyz,2012-10-28,2,9.975062E-5
no doubt,2012-10-28,303,0.015112219
owl city,2012-10-28,16,7.9800497E-4
pit bull,2012-10-28,15,7.481297E-4
rita ora,2012-10-28,29,0.001446384
skrillex,2012-10-28,101,0.0050374065
slipknot,2012-10-28,17,8.478803E-4
the cure,2012-10-28,48,0.002394015
the fray,2012-10-28,23,0.0011471321
the used,2012-10-28,6,2.9925187E-4
tomahawk,2012-10-28,14,6.982544E-4
aerosmith,2012-10-28,35,0.0017456359
ben folds,2012-10-28,3,1.4962594E-4
blink 182,2012-10-28,32,0.0015960099
bob dylan,2012-10-28,28,0.0013965088
candlebox,2012-10-28,3,1.4962594E-4
china man,2012-10-28,2,9.975062E-5
daft punk,2012-10-28,8,3.9900249E-4
disturbed,2012-10-28,22,0.0010972569
everclear,2012-10-28,25,0.0012468828
foreigner,2012-10-28,12,5.9850374E-4
frou frou,2012-10-28,1,4.987531E-5
glee cast,2012-10-28,4,1.9950124E-4
green day,2012-10-28,19,9.476309E-4
halestorm,2012-10-28,7,3.491272E-4
icona pop,2012-10-28,1,4.987531E-5
kip moore,2012-10-28,16,7.9800497E-4
lady gaga,2012-10-28,58,0.002892768
lee brice,2012-10-28,36,0.0017955112
lifehouse,2012-10-28,6,2.9925187E-4
lil wayne,2012-10-28,288,0.01436409
metallica,2012-10-28,75,0.0037406483
oakenfold,2012-10-28,10,4.987531E-4
pearl jam,2012-10-28,8,3.9900249E-4
priestess,2012-10-28,3,1.4962594E-4
radiohead,2012-10-28,13,6.4837903E-4
semisonic,2012-10-28,3,1.4962594E-4
sevendust,2012-10-28,1,4.987531E-5
shinedown,2012-10-28,7,3.491272E-4
sugar ray,2012-10-28,5,2.4937655E-4
the clash,2012-10-28,4,1.9950124E-4
the hives,2012-10-28,1,4.987531E-5
timbaland,2012-10-28,5,2.4937655E-4
van halen,2012-10-28,4,1.9950124E-4
alex clare,2012-10-28,6,2.9925187E-4
asher roth,2012-10-28,4,1.9950124E-4
audioslave,2012-10-28,3,1.4962594E-4
awolnation,2012-10-28,18,8.977556E-4
bad brains,2012-10-28,3,1.4962594E-4
beach boys,2012-10-28,4,1.9950124E-4
billy joel,2012-10-28,8,3.9900249E-4
bob marley,2012-10-28,59,0.0029426434
bruno mars,2012-10-28,51,0.0025436408
cher lloyd,2012-10-28,13,6.4837903E-4
